V,E,A,FB,NER,MB,RHO,SVD,MSE
8,6,-0.5677674770072718,2.049576916452272,0.7428571428571429,4,1.2222281221031466,1.2222281221031768,0.037383177570093455
8,6,-0.41302529277493855,1.803573893979842,0.8181818181818182,4,0.6935068738579897,0.6935068738580039,0.018018018018018018
8,6,7.462229971843873e-16,0.864955530745824,0.6666666666666666,4,0.956458626757847,0.9564586267578292,0.07608695652173914
8,6,-0.41050192268099706,1.1801337632500057,0.6206896551724138,4,1.4363114294698445,1.4363114294698551,0.02247191011235955
8,6,-0.721336947111786,1.420013481068005,0.5483870967741935,3,1.5983022751887344,1.598302275188729,0.020618556701030927
8,6,-0.04476172359672382,1.691389860499352,0.6129032258064516,4,0.8805508969661222,0.8805508969661187,0.041237113402061855
8,6,-7.132874734340553e-16,2.713541845376307,0.5526315789473685,4,4.618527782440651e-14,0.0,0.0
8,6,-0.09110304148243523,1.7040895215849678,0.46875,3,1.1574982289372358,1.157498228937241,0.0
8,6,-3.126804999576782e-16,1.6461797734784818,0.4838709677419355,3,0.0,0.0,0.0
8,6,-1.071243925575261,2.1185680133440448,0.4117647058823529,4,1.811881436407461,1.8118814364074503,0.037037037037037035
8,6,-0.33555508490810393,1.246139486627783,0.5357142857142857,2,0.1398393090891048,0.13983930908906572,0.03636363636363636
8,6,-1.080575154009883,2.6211905213681983,0.2972972972972973,4,1.0224075863985433,1.0224075863985824,0.014598540145985401
8,6,-0.4919108575168723,1.368774521428907,0.17857142857142858,2,0.8758644757252014,0.8758644757251624,0.017857142857142856
8,6,-5.087691805278018e-16,1.6035186454213866,0.10714285714285714,2,0.0,0.0,0.0
8,6,-3.3644192139202834e-16,0.8864561052716996,0.034482758620689655,1,0.08587464474747364,0.08587464474746298,0.014184397163120567
8,6,2.124266281713692e-16,0.9964853433978214,0.1111111111111111,2,0.0,0.0,0.0
8,6,-2.4046145760439627e-16,1.6380675313947477,1.0,0,0.0,0.0,0.0
6,4,-9.609458066048884e-17,0.8605455201968987,0.0,0,0.0,0.0,0.0
6,4,-1.7165633453879213e-16,0.9127737075622607,0.0,0,0.0,0.0,0.0
6,4,1.4081405515303731e-16,0.9127737075622632,0.9333333333333333,1,0.28125171807987037,0.2812517180798775,0.0425531914893617
6,4,-1.1184161445175993e-16,0.9143043071757183,0.8,2,0.0,0.0,0.0
6,4,1.1022048256503858e-16,0.8198599670110411,0.7333333333333333,2,0.8375133816144906,0.8375133816145004,0.046511627906976744
6,4,-1.749753430821043e-16,0.9951698087865456,0.4,2,0.0,0.0,0.0
6,4,-3.2535710066095875e-16,0.0,0.5833333333333334,2,0.0,0.0,0.0
6,4,-3.0352142171412734e-18,0.8605455201968998,0.5333333333333333,1,0.0,0.0,0.0
6,4,-4.9356863354800556e-18,0.9951698087865426,0.6666666666666666,2,1.7763568394002505e-15,0.0,0.0
6,4,-1.8652343124897497e-16,0.42358509669077893,0.6666666666666666,0,0.0,0.0,0.0
6,4,-8.971153474665359e-16,1.1980622641951606,0.6,2,0.0,0.0,0.0
6,4,-0.5615528128088305,0.9143043071757171,0.4666666666666667,2,0.6024219165963585,0.6024219165963585,0.046511627906976744
6,4,-1.4556874147176691e-15,0.9127737075622603,0.4666666666666667,1,0.0,0.0,0.0
6,4,-2.630465848552391e-16,0.9143043071757192,0.4,2,0.0,0.0,0.0
6,4,-6.99019154524976e-16,0.9127737075622622,0.26666666666666666,1,0.0,0.0,0.0
6,4,-6.492994834876481e-16,0.9127737075622624,0.4,1,0.0,0.0,0.0
6,4,-0.5552065620414567,0.9127737075622611,0.13333333333333333,1,0.47425029486646153,0.47425029486643666,0.0392156862745098
6,4,-0.2920440019880494,0.912773707562262,0.2,2,0.48065861517532227,0.4806586151753285,0.046511627906976744
6,4,-3.8529388023573707e-17,0.8605455201968996,0.06666666666666667,1,0.0,0.0,0.0
6,4,3.146931954562716e-17,0.428754449359035,1.0,0,0.0,0.0,0.0
6,4,-1.7059730398368715e-15,0.9951698087865434,1.0,0,0.0,0.0,0.0
8,8,0.05770829169516613,2.39483761220888,0.0,0,0.0,0.0,0.0
8,8,0.002006402277278112,2.4293490942821956,0.926829268292683,3,0.0,0.0,0.0
8,8,0.06167121152802872,2.7780277242358373,0.8260869565217391,5,1.2562991352873603,1.2562991352873674,0.0
8,8,0.004460724615914228,2.435009064179028,0.9024390243902439,4,0.36052731537409244,0.36052731537403204,0.0
8,8,-0.13679972969826348,3.0798256888741093,0.6938775510204082,6,0.8545292682662122,0.85452926826623,0.014814814814814815
8,8,-0.30824104291663845,2.353481134946756,0.75,5,0.9385970792422569,0.9385970792422498,0.015384615384615385
8,8,-0.6342896324660159,2.4763877613893435,0.813953488372093,4,0.6849058885367825,0.6849058885367825,0.0
8,8,-0.6079182570601788,2.012540882606391,0.6,5,1.838599348278759,1.83859934827872,0.0
8,8,0.33631965726541435,2.0296472887677224,0.65,6,0.685054986151064,0.6850549861510213,0.03773584905660377
8,8,0.48465302492371876,3.1351808479070513,0.6274509803921569,6,3.119319034068319,3.119319034068324,0.007194244604316547
8,8,0.587907625754936,1.390741035049023,0.4857142857142857,5,1.8860339579935097,1.8860339579935044,0.0707070707070707
8,8,-0.09415228557784135,2.5898498842737805,0.3111111111111111,5,1.6099797483171123,1.6099797483170804,0.014388489208633094
8,8,0.13102196888209913,2.7592569745534816,0.4186046511627907,5,0.20105913384491103,0.20105913384491103,0.014184397163120567
8,8,0.0949802847946121,0.691723870405948,0.36363636363636365,3,0.6385531086629648,0.6385531086629399,0.047619047619047616
8,8,-0.4289987337418703,2.1067116547890947,0.20512820512820512,4,0.28266885492819327,0.28266885492815064,0.0
8,8,-0.20284070986505265,2.9894276164991536,0.2708333333333333,5,1.0437036152623236,1.0437036152623094,0.012987012987012988
8,8,-0.2773420751570289,2.077388989765849,0.2,5,0.4476921581536857,0.4476921581536537,0.03278688524590164
8,8,-0.6701681224747518,2.014206306719543,0.13513513513513514,4,1.4760472990126772,1.4760472990126559,0.015748031496062992
8,8,-0.31901239630257966,2.1877622888960873,0.15384615384615385,3,0.8048647912386926,0.8048647912386606,0.0
8,8,0.10239655200300544,1.8876337642133523,0.024390243902439025,1,0.0,0.0,0.0
8,8,4.160592801655218e-18,2.1434984998320092,1.0,0,0.0,0.0,0.0
9,6,1.3618628112164718e-16,0.547889438916433,0.0,0,0.0,0.0,0.0
9,6,-2.718784603125918e-16,1.1633434220531793,0.0,0,0.0,0.0,0.0
9,6,-0.5870412956627048,2.5322325149691856,0.8780487804878049,4,0.3362249426305013,0.33622494263049774,0.0
9,6,-7.5343835729837e-16,1.2342834548832238,0.8275862068965517,3,0.0,0.0,0.0
9,6,-0.5999968715427569,2.1136465148518337,0.6756756756756757,4,0.15640239781611953,0.15640239781609466,0.0
9,6,-0.9902677697164181,1.941165141866912,0.7567567567567568,4,0.5405051790764741,0.540505179076451,0.014814814814814815
9,6,-1.2802847295669608,3.081204157053167,0.6744186046511628,4,2.9649713106102116,2.964971310610217,0.02877697841726619
9,6,-0.8856724352962528,1.9842087225800158,0.7435897435897436,4,1.4213930019095073,1.421393001909479,0.012903225806451613
9,6,-0.9425596875994675,1.4005380268756265,0.7419354838709677,4,0.9436377978945902,0.9436377978945991,0.0
9,6,-0.7096885597552399,0.8152603799829792,0.5925925925925926,4,0.18934774182917735,0.18934774182914538,0.021052631578947368
9,6,-0.6599613713198225,1.991512293216257,0.6216216216216216,3,1.2874817646954106,1.2874817646953858,0.0
9,6,-0.9941075080193582,2.401026026768486,0.47619047619047616,4,3.33040197756492,3.3304019775648968,0.0136986301369863
9,6,-0.7225081743438212,1.719184934259031,0.4,4,2.836365613489056,2.83636561348904,0.045112781954887216
9,6,-0.6401319461357854,1.920934237504329,0.3333333333333333,4,0.7239312715299597,0.7239312715299189,0.0
9,6,-0.3775016462827764,1.5742860272483112,0.21212121212121213,3,1.802793980669307,1.8027939806693016,0.056074766355140186
9,6,-1.0063285097942223,1.596190491063,0.2857142857142857,4,0.9340464488668019,0.9340464488668037,0.05309734513274336
9,6,-0.1552687574465916,1.4455302366767155,0.15151515151515152,3,0.4176893141729181,0.41768931417294297,0.027210884353741496
9,6,-2.2937467654128897e-17,1.2129109249757704,0.06896551724137931,2,0.0,0.0,0.0
9,6,-0.5406709422046349,1.4016878611566115,0.1875,2,0.4946222467502128,0.4946222467501933,0.014285714285714285
9,6,-1.971965069065819e-16,1.7132496930448622,1.0,0,0.0,0.0,0.0
9,6,-2.886325953040908e-16,1.0256714747673334,1.0,0,0.0,0.0,0.0
10,8,-2.6521734023111074e-16,1.7372974531296517,0.0,0,0.0,0.0,0.0
10,8,-0.46920759291338815,1.5467379392677556,0.95,2,0.4308270192745347,0.4308270192745134,0.011363636363636364
10,8,-0.6650675517138518,1.660054934838007,0.9166666666666666,3,0.021387425220989797,0.02138742522100401,0.0
10,8,-0.16697409803803284,1.5794103022497858,0.7619047619047619,4,0.9523967331997838,0.9523967331997873,0.022222222222222223
10,8,-0.9955167793859295,1.5598955633339977,0.8,4,0.9020662273088469,0.9020662273088504,0.03468208092485549
10,8,-0.08123354335697769,1.869619251668208,0.7857142857142857,5,0.9355625675403516,0.9355625675403427,0.04285714285714286
10,8,-0.19960046187122352,1.7524678881240385,0.6458333333333334,4,1.3115791351083246,1.3115791351083246,0.03488372093023256
10,8,-0.1246750471058266,1.4392554810139622,0.7380952380952381,4,2.022802232759659,2.022802232759659,0.030303030303030304
10,8,-0.17888413979723092,1.4420445811417866,0.55,5,1.2412175612128689,1.2412175612128813,0.03076923076923077
10,8,-0.2830205897333548,2.714781392262969,0.6346153846153846,5,3.8545286692214447,3.8545286692213843,0.030303030303030304
10,8,-1.009523581263228,2.3741273037269344,0.6037735849056604,5,2.8660283494555046,2.8660283494555046,0.009852216748768473
10,8,-0.26111201716514104,2.174674518396456,0.5416666666666666,5,3.242561337252365,3.242561337252372,0.0379746835443038
10,8,-1.142129078008041,2.0538839670970557,0.3125,6,2.208606660216706,2.208606660216736,0.02702702702702703
10,8,-0.39068246972016707,0.5656314860867911,0.35714285714285715,4,3.995321961542862,3.9953219615428583,0.034722222222222224
10,8,-0.6092009365927468,1.5035421438030705,0.20930232558139536,4,2.7124348814738397,2.7124348814738273,0.014388489208633094
10,8,-0.3863202575552202,1.64537405700504,0.1956521739130435,4,0.11147910662779026,0.11147910662780802,0.00980392156862745
10,8,-0.4791871483175533,2.611922123934583,0.16666666666666666,5,1.0854669627836664,1.0854669627837232,0.008928571428571428
10,8,-0.44668027248844,1.8715412560612976,0.20454545454545456,4,0.5396395312663458,0.5396395312663742,0.02564102564102564
10,8,-0.2725034484173369,1.5778475830706238,0.14285714285714285,3,0.15252767972142678,0.15252767972139836,0.0
10,8,-5.751725354548747e-16,1.7709124578756605,0.043478260869565216,1,0.0,0.0,0.0
10,8,7.709965706619062e-17,2.2819834215795534,1.0,0,0.0,0.0,0.0
10,7,-2.6643978816942055e-16,1.4572387800580968,0.0,0,0.0,0.0,0.0
10,7,-0.3019466187154569,1.7165929914505553,0.9024390243902439,3,0.402819334052154,0.4028193340521433,0.01015228426395939
10,7,-0.21515243470429427,0.8998346843086795,0.9714285714285714,1,0.4462392330200444,0.44623923302001955,0.04145077720207254
10,7,-0.8778323539567762,1.7188067353780183,0.75,5,1.716799214634971,1.7167992146349746,0.012658227848101266
10,7,-0.3307855197512438,1.8216450752790412,0.7045454545454546,4,1.504223469520074,1.5042234695200207,0.020618556701030927
10,7,-0.9807527403913053,1.582010010383778,0.7297297297297297,4,1.5616995989757445,1.5616995989757267,0.015037593984962405
10,7,-0.6860608435633946,0.8685568005839845,0.8,2,0.6095428786953097,0.6095428786953061,0.05454545454545454
10,7,-0.6677362837343724,0.9457825831620397,0.7142857142857143,3,0.8465775254600896,0.8465775254601411,0.03816793893129771
10,7,-0.5653590774288022,1.6265949928448578,0.5853658536585366,4,0.4604938792391948,0.4604938792391451,0.03389830508474576
10,7,-0.5096685969545155,0.946517379708628,0.5142857142857142,3,1.9707003740917948,1.9707003740918179,0.04081632653061224
10,7,-1.3286374614008116,2.1451763679728053,0.44680851063829785,5,0.9458987878699574,0.9458987878699006,0.032432432432432434
10,7,-0.35487291966880924,2.0525203604328324,0.28888888888888886,4,1.8752238133728163,1.8752238133728198,0.03550295857988166
10,7,-2.858695530933447e-16,0.9448153076783966,0.3870967741935484,2,0.0,0.0,0.0
10,7,-1.1524425838981165,1.6040943676526611,0.37209302325581395,4,2.5546535283428042,2.5546535283428042,0.03389830508474576
10,7,-0.38904337268650113,0.6852817860845538,0.3225806451612903,4,1.2253482377275127,1.2253482377274647,0.05128205128205128
10,7,-0.7656629850711089,1.5189131175888413,0.19047619047619047,4,1.6572063133356778,1.6572063133356671,0.03260869565217391
10,7,-2.098115687854286e-16,1.8210526284280102,0.11363636363636363,4,0.0,0.0,0.0
10,7,-0.6623004837352691,1.8825611147829424,0.18181818181818182,4,0.9126641646893745,0.9126641646893425,0.022988505747126436
10,7,-0.5231650975222292,1.4849598368412433,0.15,4,0.2684186899023224,0.2684186899023615,0.0
10,7,-9.495828374340361e-17,2.3642765282850604,1.0,0,0.0,0.0,0.0
10,7,-4.202190837507887e-16,1.6665328700177948,1.0,0,0.0,0.0,0.0
6,5,9.472263339684196e-17,0.8221503246899725,0.0,0,0.0,0.0,0.0
6,5,9.187717880199124e-16,1.7045929142643765,0.9545454545454546,1,0.0,0.0,0.0
6,5,4.245167940057154e-16,1.4636189522093503,0.8421052631578947,2,0.0,0.0,0.0
6,5,5.2178730461873e-17,1.6380189358715964,0.0,0,0.0,0.0,0.0
6,5,-0.17091700647982688,0.7449189023433892,0.8333333333333334,1,0.2848329078978562,0.28483290789785976,0.0
6,5,-0.25985495451618695,1.6380189358716049,0.6666666666666666,3,0.39583791446130334,0.39583791446128913,0.0425531914893617
6,5,-0.4015267991456199,1.6493378810015182,0.7727272727272727,3,0.9393774088485642,0.93937740884855,0.03333333333333333
6,5,-0.0365154021670267,0.7188975731534211,0.8125,2,0.6752176272344457,0.6752176272344519,0.05
6,5,-0.1560993340327165,1.8693843974761322,0.5,3,0.29479640008994146,0.2947964000899326,0.0
6,5,-0.22159998123178765,1.6496459255207752,0.6818181818181818,3,0.12693597974510418,0.1269359797451095,0.0
6,5,4.2704826202317093e-16,0.8372944599121336,0.5789473684210527,2,0.0,0.0,0.0
6,5,-1.5207970922165237e-16,1.9999999999999996,0.5714285714285714,3,0.0,0.0,0.0
6,5,-0.15217316986261772,1.1818675889415324,0.4444444444444444,1,0.6079796262950197,0.607979626295009,0.0
6,5,0.6625910996214246,1.6380189358716009,0.6190476190476191,3,0.8767594322256098,0.8767594322256116,0.03389830508474576
6,5,-0.3329198893758909,1.0968389909948244,0.05,1,0.27885362502784083,0.2788536250278284,0.0
6,5,0.4724198699845345,1.1234235998440885,0.23529411764705882,3,0.6919573182472245,0.6919573182472245,0.05128205128205128
6,5,-0.4349574485698916,0.9999999999999998,0.2222222222222222,3,0.6554074599713431,0.6554074599713458,0.0
6,5,-0.3840533905037823,1.7024634255173057,0.19047619047619047,3,1.0953418725177144,1.095341872517702,0.031746031746031744
6,5,-1.210908739634445e-16,0.6082343447991082,1.0,0,0.0,0.0,0.0
6,5,-5.251726407271669e-16,1.1906230392985406,0.05,1,0.0,0.0,0.0
6,5,-3.69150024094451e-17,1.2098177090304454,1.0,0,0.0,0.0,0.0
6,3,0.0,1.6972243622680074,0.0,0,0.0,0.0,0.0
6,3,-5.764690256377087e-16,1.697224362268004,0.0,0,0.0,0.0,0.0
6,3,-2.764268066447487e-32,1.6972243622680059,0.9375,1,0.0,0.0,0.0
6,3,-3.469446951953614e-16,1.6972243622680039,0.8125,2,0.0,0.0,0.0
6,3,-0.2628550379729732,1.697224362268006,0.8125,2,0.19627168258764982,0.19627168258766048,0.0
6,3,-0.23919483459246949,1.6972243622680052,0.625,2,0.9916116753534308,0.9916116753534396,0.0
6,3,-1.6704779438076223e-52,1.6972243622680052,0.0,0,0.0,0.0,0.0
6,3,-0.5615528128088303,1.697224362268006,0.75,2,0.5188166932722931,0.5188166932722957,0.0
6,3,-0.6250337736114965,1.6972243622680032,0.5,2,0.5993249737367599,0.5993249737367634,0.0
6,3,-0.49934864238906035,1.6972243622680057,0.4666666666666667,2,0.08565098939554439,0.08565098939552662,0.0
6,3,-0.2502119332978922,1.6972243622680045,0.375,2,0.29513929727841237,0.2951392972784088,0.0
6,3,-0.5615528128088303,1.697224362268006,0.4375,2,0.896549528131934,0.8965495281319233,0.0
6,3,-0.6250337736114963,1.6972243622680059,0.25,2,0.5993249737367545,0.5993249737367634,0.0
6,3,-5.316948274495864e-16,1.6972243622680052,0.4666666666666667,1,0.0,0.0,0.0
6,3,-0.6256542892428647,1.6972243622680052,0.3125,2,0.3830354134138396,0.3830354134138325,0.0
6,3,-0.5615528128088302,1.6972243622680074,0.3125,2,0.5188166932723055,0.5188166932722957,0.0
6,3,-0.6253284667264942,1.697224362268005,0.3333333333333333,2,0.19707761480995067,0.19707761480995156,0.0
6,3,-6.333335992638243e-16,1.6972243622680072,1.0,0,0.0,0.0,0.0
6,3,-0.6250337736114968,1.6972243622680043,0.3125,2,0.5993249737367634,0.5993249737367634,0.0
6,3,-1.8431436932253575e-18,1.697224362268004,1.0,0,0.0,0.0,0.0
6,3,-1.137617591151906e-16,1.6972243622680034,1.0,0,0.0,0.0,0.0
9,8,1.2593595286091277e-15,1.6823121770221066,0.0,0,0.0,0.0,0.0
9,8,7.68992194111878e-17,2.3371882017965357,0.9574468085106383,2,0.0,0.0,0.0
9,8,-7.571023647493152e-17,1.2839721401106934,0.975,1,0.0,0.0,0.0
9,8,-1.08128997816003,2.0508530512842786,0.7659574468085106,4,1.329905000711662,1.3299050007116229,0.0
9,8,-0.3489516870622161,1.8656670986674055,0.8604651162790697,4,0.7254012021945684,0.7254012021945542,0.022857142857142857
9,8,-0.3527132263007278,0.6956677064400487,0.825,4,1.6611838091975102,1.6611838091975173,0.02142857142857143
9,8,-0.7224496246824553,0.7397430531827767,0.4838709677419355,4,1.2969324127682853,1.2969324127682338,0.04040404040404041
9,8,0.19585960317432655,1.8631877608532799,0.6511627906976745,5,0.9428318600184653,0.9428318600184493,0.015267175572519083
9,8,-0.3101202116051954,1.5236583441136642,0.5853658536585366,5,1.398976609874154,1.3989766098741416,0.016260162601626018
9,8,-0.08163275502898927,2.2079065577175254,0.4888888888888889,5,1.0034991265174664,1.0034991265174593,0.03007518796992481
9,8,-0.221319094695297,2.055593941977811,0.5116279069767442,4,2.7655917392969833,2.7655917392969815,0.020689655172413793
9,8,1.77087932509842e-16,2.2749473583828905,0.36,6,2.0658315257209576,2.065831525720947,0.0
9,8,-0.44967302199468284,2.9543546765179625,0.38,6,2.6812443558635515,2.681244355863548,0.012048192771084338
9,8,-0.3467563436081758,1.9050688120435544,0.3023255813953488,5,0.6958810249344971,0.6958810249344847,0.015267175572519083
9,8,0.04160256086319603,2.1105791563083085,0.38636363636363635,5,0.6824387452375191,0.6824387452375227,0.0
9,8,-0.5283838666249282,1.472487670206494,0.20512820512820512,5,0.48861554661471907,0.4886155466146853,0.017699115044247787
9,8,-0.4313806238410439,1.8785239852430233,0.23404255319148937,5,0.7004249379404897,0.7004249379405074,0.03428571428571429
9,8,-0.49973788451539825,1.5589402678541706,0.2619047619047619,5,2.434643841604199,2.4346438416041494,0.02531645569620253
9,8,3.399790701323238e-17,2.142827021365564,0.0392156862745098,2,0.0,0.0,0.0
9,8,7.580035081371227e-16,1.2208678116763179,1.0,0,0.0,0.0,0.0
9,8,3.3216468705256165e-16,3.1095381091092786,1.0,0,0.0,0.0,0.0
11,10,-5.108443570639025e-16,3.2172092917992874,0.0,0,0.0,0.0,0.0
11,10,-8.318954856395598e-17,4.328209550302582,0.9880952380952381,1,0.0,0.0,0.0
11,10,-0.0921122684885199,4.462441886498558,0.8571428571428571,7,0.3613503132252518,0.3613503132252802,0.0045871559633027525
11,10,-0.12472838125050864,3.762728842837192,0.881578947368421,6,0.32597796679224444,0.32597796679225155,0.0
11,10,-0.5897805196562385,3.716521282568229,0.8552631578947368,6,0.8277492770783965,0.827749277078432,0.0
11,10,-0.9799303782002535,3.0996853767358488,0.6944444444444444,8,3.2766537270015803,3.2766537270016087,0.008064516129032258
11,10,-1.1843440232569271,3.7877153363284393,0.6710526315789473,7,4.763733769982494,4.763733769982519,0.022727272727272728
11,10,-0.47348908079141777,3.148600314901058,0.6527777777777778,6,5.462990536198564,5.462990536198525,0.015384615384615385
11,10,-2.002173538142203,3.1510993827629044,0.7361111111111112,8,2.2533692105579917,2.2533692105579455,0.015625
11,10,-0.24356835859768297,2.753981219460658,0.5277777777777778,8,4.437926200631754,4.437926200631708,0.034482758620689655
11,10,-0.6079103439919363,3.6534330180117243,0.4125,8,4.3805039106152215,4.380503910615264,0.029411764705882353
11,10,-0.9548605920839038,4.436387064154044,0.32142857142857145,8,4.5627764533697786,4.5627764533697395,0.014705882352941176
11,10,-0.9011040857737972,3.6913510168114154,0.4473684210526316,8,3.9426260592287967,3.9426260592287825,0.02459016393442623
11,10,-1.3312075206100142,3.1853826251392996,0.3235294117647059,7,2.0392580813445313,2.039258081344485,0.015873015873015872
11,10,0.02834038568582488,3.3753755532533063,0.2647058823529412,8,2.839805129050191,2.8398051290501733,0.03278688524590164
11,10,-1.197305081218919,3.8540269231801663,0.2125,8,2.4512106510462424,2.4512106510462424,0.006172839506172839
11,10,-0.23177882171175046,4.2548581825818195,0.175,7,0.35003927566076243,0.3500392756607553,0.00641025641025641
11,10,1.6077951637215218e-15,3.9007585216870555,0.09210526315789473,6,0.0,0.0,0.0
11,10,-7.656969170843654e-16,3.276978556096177,0.08333333333333333,5,0.0,0.0,0.0
11,10,4.0084195348063e-16,3.275375242641836,0.041666666666666664,2,0.0,0.0,0.0
11,10,6.16145137109691e-16,3.0545720480533247,1.0,0,0.0,0.0,0.0
11,6,-8.218427037538329e-16,1.6376477846172028,0.0,0,0.0,0.0,0.0
11,6,-0.6307725276812159,1.2929006659461575,0.975609756097561,1,0.048020072445531525,0.048020072445503104,0.006920415224913495
11,6,-3.8074139099372093e-16,2.2485067264074368,0.9803921568627451,1,0.0,0.0,0.0
11,6,-1.1577706922640167e-15,1.892875704560607,0.9387755102040817,3,0.0,0.0,0.0
11,6,-1.1974673851132904,1.831111688955391,0.8,3,1.6733324833483643,1.6733324833484033,0.008733624454148471
11,6,-0.7704784476479026,2.8146128797972336,0.75,5,1.5532206680580884,1.5532206680581027,0.032520325203252036
11,6,-0.743610371381573,0.9421788744748161,0.625,3,1.9017080231333594,1.901708023133363,0.05813953488372093
11,6,-0.8187052708683542,1.8462810666411926,0.7083333333333334,4,2.2228133859185775,2.222813385918574,0.0297029702970297
11,6,-0.7687253340259135,1.889763229557676,0.6037735849056604,5,3.9344974279914684,3.9344974279914666,0.04020100502512563
11,6,-0.5122816944574328,0.572973733119754,0.48148148148148145,2,0.5396870523441173,0.539687052344096,0.10256410256410256
11,6,-0.6721717570169913,1.8593341173964082,0.5434782608695652,5,1.7261400616329041,1.726140061632874,0.022727272727272728
11,6,-1.0035876529202465,2.3847410615091396,0.4375,4,1.8793880734394506,1.8793880734394364,0.018518518518518517
11,6,-1.4865738216389612,2.0037636488790205,0.35555555555555557,4,3.3135279963096096,3.3135279963096185,0.03940886699507389
11,6,-1.0481958215993405,3.0373855700366086,0.3333333333333333,4,2.5288627562660295,2.5288627562659904,0.0365296803652968
11,6,-2.041230022216239,2.1369369765977058,0.30612244897959184,4,3.010141651067322,3.010141651067304,0.028985507246376812
11,6,-0.6976546342536291,0.9082120398243297,0.32432432432432434,3,1.5979782869747687,1.5979782869748025,0.07643312101910828
11,6,-0.4386675284450232,1.8448978174609902,0.11904761904761904,4,0.1503029215519085,0.15030292155190494,0.0
11,6,-0.7272500716845668,0.6409615004134708,0.2903225806451613,3,0.8817960734934207,0.881796073493387,0.05128205128205128
11,6,-1.2285990181599643e-15,1.756982115104814,0.1,2,0.0,0.0,0.0
11,6,-6.123617172034046e-17,0.845773256405328,0.06666666666666667,2,0.0,0.0,0.0
11,6,-1.6249586164239747e-16,1.4728397954814028,1.0,0,0.0,0.0,0.0
8,7,4.887152992138805e-17,0.6373559790895881,0.0,0,0.0,0.0,0.0
8,7,-8.498777841727456e-17,1.2927377761246095,0.0,0,0.0,0.0,0.0
8,7,-0.03893708653590951,0.5066153985139685,0.7916666666666666,2,0.5764772986438018,0.5764772986438231,0.05555555555555555
8,7,-2.8389576755279497e-16,1.1451313131108087,0.7407407407407407,3,0.7124600555449696,0.7124600555449465,0.0449438202247191
8,7,-1.3521610785120385e-16,0.6330904829597431,0.7916666666666666,3,0.793489333321018,0.7934893333210127,0.058823529411764705
8,7,-0.07527789613459211,1.3342427985710779,0.7333333333333333,4,0.28939375519837185,0.289393755198347,0.02127659574468085
8,7,4.8033515764954164e-17,1.4552131683962803,0.6333333333333333,3,0.0,0.0,0.0
8,7,-0.1438746343862885,1.309967395227285,0.7586206896551724,3,0.346402655787724,0.34640265578771867,0.02912621359223301
8,7,-0.4949643951402974,0.9267438069841679,0.5862068965517241,4,0.49804921806168423,0.49804921806167357,0.042105263157894736
8,7,-0.6378997983698432,1.4106196861245794,0.5666666666666667,3,0.4426540650028574,0.4426540650028432,0.0196078431372549
8,7,0.22672953164032839,1.4413706464077647,0.4666666666666667,3,0.391999307444447,0.39199930744445943,0.05128205128205128
8,7,0.15515257791667134,0.9229755536890675,0.5172413793103449,4,0.2682355144515469,0.2682355144515629,0.022988505747126436
8,7,-0.14533791994709186,1.0338974857622125,0.3793103448275862,2,1.290436186039301,1.2904361860392886,0.0
8,7,-0.43556471813940517,1.256586910503018,0.32142857142857145,2,0.9865100011454224,0.9865100011454295,0.043478260869565216
8,7,-1.5614346308345154e-16,1.373639542999705,0.23333333333333334,4,0.0,0.0,0.0
8,7,-0.3388467051654908,0.9738977305151781,0.44,4,0.7074345200537984,0.7074345200537824,0.05970149253731343
8,7,-3.9479270120700043e-16,1.0158850874675571,0.14814814814814814,2,0.0,0.0,0.0
8,7,-5.048445345068594e-17,0.9435520464131966,0.03571428571428571,1,0.0,0.0,0.0
8,7,-0.145269663147462,0.0,0.16666666666666666,3,0.5627630420659351,0.5627630420659369,0.03571428571428571
8,7,-9.486204245351203e-16,1.3824201650807362,0.06666666666666667,1,0.0,0.0,0.0
8,7,-7.197888534288771e-16,1.412138870267379,1.0,0,0.0,0.0,0.0
8,6,-5.692825411701383e-16,2.1669692273607986,0.0,0,0.0,0.0,0.0
8,6,-1.648033264358702e-15,3.579998059532966,0.9285714285714286,3,0.0,0.0,0.0
8,6,-0.1944253729238742,2.603687806269786,0.8157894736842105,4,0.14367545612099875,0.14367545612098453,0.0
8,6,-0.39590940260794844,0.9335223854127115,0.8214285714285714,3,0.1863395799784655,0.18633957997846906,0.017241379310344827
8,6,-2.7279281311227126e-16,0.8333462090668802,0.84,3,0.894982118387853,0.8949821183878512,0.07407407407407407
8,6,-0.5220507548706432,1.3394618196756214,0.7586206896551724,3,0.5114171264519864,0.5114171264520095,0.018691588785046728
8,6,-0.38429739297210525,1.7703466922806976,0.7419354838709677,4,0.6597485664403244,0.6597485664403244,0.020202020202020204
8,6,-0.25221991768399377,1.086074106586893,0.76,2,0.5094355011453278,0.5094355011453402,0.0
8,6,-0.6308759914859536,1.9763976592303352,0.5625,3,0.4103243126685143,0.41032431266852853,0.01818181818181818
8,6,-0.6732099892132224,1.7987827192424664,0.59375,3,0.9933334804825478,0.9933334804825389,0.0
8,6,-0.2767940963322317,1.7692384360573106,0.3870967741935484,4,1.3768989957121018,1.3768989957121054,0.04819277108433735
8,6,0.1093955310429825,2.3995323819660634,0.3611111111111111,4,2.2659019413905526,2.2659019413905312,0.01639344262295082
